# BUSCO version is: 5.7.1 
# The lineage dataset is: aves_odb10 (Creation date: 2024-01-08, number of genomes: 62, number of BUSCOs: 8338)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
41775at8782	Complete	scaffold28	3271651	3275684	+	311.7	154	https://v10-1.orthodb.org/?query=41775at8782	Proteasome subunit beta type
41776at8782	Complete	scaffold5	9068249	9066047	-	337.8	176	https://v10-1.orthodb.org/?query=41776at8782	Fanconi anemia core complex-associated protein 24
41786at8782	Complete	scaffold344	234855	254530	+	436.9	190	https://v10-1.orthodb.org/?query=41786at8782	NIF system FeS cluster assembly, NifU, C-terminal
41788at8782	Complete	scaffold976	70773	76776	+	323.7	160	https://v10-1.orthodb.org/?query=41788at8782	Parkinson disease 7 domain-containing protein 1
41793at8782	Complete	scaffold361	39788	60306	+	461.3	248	https://v10-1.orthodb.org/?query=41793at8782	Transcription factor TFIID, subunit 8, C-terminal
41798at8782	Complete	scaffold217	915652	914893	-	397.9	201	https://v10-1.orthodb.org/?query=41798at8782	Cdc42 effector
41818at8782	Complete	scaffold180	1430557	1427321	-	374.9	193	https://v10-1.orthodb.org/?query=41818at8782	pre-mRNA-splicing factor 38A
41820at8782	Complete	scaffold43	3443912	3432283	-	390.0	214	https://v10-1.orthodb.org/?query=41820at8782	thioredoxin-related transmembrane protein 4
41835at8782	Complete	scaffold42	159177	162892	+	373.0	166	https://v10-1.orthodb.org/?query=41835at8782	Lipocalin/cytosolic fatty-acid binding domain
41839at8782	Complete	scaffold26	196186	200600	+	241.6	106	https://v10-1.orthodb.org/?query=41839at8782	Rho protein GDP-dissociation inhibitor
41851at8782	Duplicated	scaffold1440	26109	28436	+	288.2	132	https://v10-1.orthodb.org/?query=41851at8782	translin
41851at8782	Duplicated	scaffold670	164049	166441	+	288.2	132	https://v10-1.orthodb.org/?query=41851at8782	translin
41858at8782	Complete	scaffold559	38353	41004	+	283.0	145	https://v10-1.orthodb.org/?query=41858at8782	platelet-derived growth factor subunit B
41869at8782	Complete	scaffold163	305196	311653	+	263.2	150	https://v10-1.orthodb.org/?query=41869at8782	gamma-crystallin N
41870at8782	Complete	scaffold24	1686638	1686044	-	369.0	159	https://v10-1.orthodb.org/?query=41870at8782	dual specificity protein phosphatase 14
41872at8782	Complete	scaffold114	2261567	2251067	-	476.2	198	https://v10-1.orthodb.org/?query=41872at8782	Transgelin
41874at8782	Complete	scaffold471	438444	427827	-	393.8	170	https://v10-1.orthodb.org/?query=41874at8782	peroxiredoxin-1
41877at8782	Complete	scaffold611	229568	228044	-	212.2	98	https://v10-1.orthodb.org/?query=41877at8782	Proteasome, subunit alpha/beta
41878at8782	Complete	scaffold547	246263	238158	-	446.7	195	https://v10-1.orthodb.org/?query=41878at8782	Ras-related protein Rab-30
41897at8782	Complete	scaffold55	3856730	3849942	-	379.8	188	https://v10-1.orthodb.org/?query=41897at8782	glutathione S-transferase
41903at8782	Complete	scaffold209	1465234	1458426	-	412.9	196	https://v10-1.orthodb.org/?query=41903at8782	claudin-16
41910at8782	Complete	scaffold376	257432	266348	+	391.3	191	https://v10-1.orthodb.org/?query=41910at8782	SCAMP
41925at8782	Complete	scaffold21	2471671	2474516	+	298.9	132	https://v10-1.orthodb.org/?query=41925at8782	RNA-binding protein PNO1
41936at8782	Complete	scaffold647	74676	69273	-	496.5	215	https://v10-1.orthodb.org/?query=41936at8782	SIN3-HDAC complex-associated factor
41938at8782	Complete	scaffold191	1118451	1136716	+	352.1	158	https://v10-1.orthodb.org/?query=41938at8782	Small GTPase
41946at8782	Complete	scaffold357	745047	751843	+	337.2	174	https://v10-1.orthodb.org/?query=41946at8782	myelin protein zero-like protein 3
41947at8782	Complete	scaffold61	2688835	2693655	+	309.3	136	https://v10-1.orthodb.org/?query=41947at8782	Dual specificity phosphatase, catalytic domain
41953at8782	Complete	scaffold109	3087617	3083279	-	456.5	209	https://v10-1.orthodb.org/?query=41953at8782	Ribosomal protein S6e
41959at8782	Complete	scaffold328	482466	485080	+	262.5	157	https://v10-1.orthodb.org/?query=41959at8782	surfeit locus protein 2
41962at8782	Complete	scaffold728	55566	60724	+	461.3	209	https://v10-1.orthodb.org/?query=41962at8782	protein SET
41963at8782	Complete	scaffold41	369661	388027	+	356.1	174	https://v10-1.orthodb.org/?query=41963at8782	RELT-like protein 1
41984at8782	Complete	scaffold47	347908	346349	-	333.0	144	https://v10-1.orthodb.org/?query=41984at8782	Small GTPase
41988at8782	Complete	scaffold75	1654783	1655452	+	421.2	186	https://v10-1.orthodb.org/?query=41988at8782	noggin
42002at8782	Complete	scaffold136	1729199	1733776	+	458.0	210	https://v10-1.orthodb.org/?query=42002at8782	Calcipressin
42004at8782	Duplicated	scaffold34	5002776	4999378	-	399.5	202	https://v10-1.orthodb.org/?query=42004at8782	Eukaryotic rRNA processing
42004at8782	Duplicated	scaffold34	4987349	4984371	-	360.3	185	https://v10-1.orthodb.org/?query=42004at8782	Eukaryotic rRNA processing
42006at8782	Complete	scaffold204	1270255	1279350	+	271.4	182	https://v10-1.orthodb.org/?query=42006at8782	uncharacterized protein C21orf58 homolog
42011at8782	Complete	scaffold543	232039	237468	+	334.8	208	https://v10-1.orthodb.org/?query=42011at8782	Mff-like domain
42026at8782	Complete	scaffold440	126822	112021	-	343.6	171	https://v10-1.orthodb.org/?query=42026at8782	Hematopoietic prostaglandin D synthase
42034at8782	Complete	scaffold51	3477000	3524127	+	752.1	369	https://v10-1.orthodb.org/?query=42034at8782	SS18 family
42039at8782	Complete	scaffold260	589504	592981	+	368.0	170	https://v10-1.orthodb.org/?query=42039at8782	Glucosamine 6-phosphate N-acetyltransferase
42043at8782	Complete	scaffold90	1828353	1825521	-	317.4	163	https://v10-1.orthodb.org/?query=42043at8782	GrpE nucleotide exchange factor
42046at8782	Complete	scaffold85	1655555	1644009	-	430.8	210	https://v10-1.orthodb.org/?query=42046at8782	dnaJ homolog subfamily C member 25
42065at8782	Complete	scaffold37	1572324	1573873	+	304.9	141	https://v10-1.orthodb.org/?query=42065at8782	Bcl-2-modifying factor
42096at8782	Complete	scaffold946	126542	112096	-	379.6	179	https://v10-1.orthodb.org/?query=42096at8782	protein FAM168A
42098at8782	Complete	scaffold53	3270690	3270003	-	381.6	194	https://v10-1.orthodb.org/?query=42098at8782	Fat storage-inducing transmembrane protein
42102at8782	Complete	scaffold24	1163147	1162388	-	335.4	195	https://v10-1.orthodb.org/?query=42102at8782	Ectropic viral integration site 2A protein
42106at8782	Complete	scaffold462	132468	133413	+	204.0	149	https://v10-1.orthodb.org/?query=42106at8782	Erythropoietin/thrombopoeitin
42114at8782	Complete	scaffold115	866179	873244	+	459.8	216	https://v10-1.orthodb.org/?query=42114at8782	C-type lectin-like
42115at8782	Complete	scaffold67	1492522	1484776	-	258.1	129	https://v10-1.orthodb.org/?query=42115at8782	Decaprenyl diphosphate synthase-like
42134at8782	Duplicated	scaffold381	605866	613459	+	306.4	135	https://v10-1.orthodb.org/?query=42134at8782	TMEM240 family
42134at8782	Duplicated	scaffold381	616930	618476	+	294.5	120	https://v10-1.orthodb.org/?query=42134at8782	TMEM240 family
42142at8782	Complete	scaffold29	4766821	4772496	+	349.2	173	https://v10-1.orthodb.org/?query=42142at8782	Glucagon/GIP/secretin/VIP
42143at8782	Complete	scaffold13	1835015	1829950	-	366.2	181	https://v10-1.orthodb.org/?query=42143at8782	calcyphosin-like protein
42144at8782	Complete	scaffold142	3339400	3340024	+	329.4	168	https://v10-1.orthodb.org/?query=42144at8782	Fibroblast growth factor-binding protein 2
42145at8782	Complete	scaffold252	3023134	3018926	-	383.3	172	https://v10-1.orthodb.org/?query=42145at8782	Mitotic spindle assembly checkpoint protein MAD2B
42169at8782	Complete	scaffold9	4414053	4416149	+	407.4	186	https://v10-1.orthodb.org/?query=42169at8782	THUMP domain
42170at8782	Complete	scaffold430	44280	46379	+	411.4	183	https://v10-1.orthodb.org/?query=42170at8782	Collagen triple helix repeat
42178at8782	Complete	scaffold2	525734	528680	+	340.4	168	https://v10-1.orthodb.org/?query=42178at8782	Cytotoxic T-lymphocyte protein 4
42182at8782	Complete	scaffold56	1197864	1198473	+	325.4	183	https://v10-1.orthodb.org/?query=42182at8782	Protein MIS12
42184at8782	Complete	scaffold10	7496158	7498014	+	334.4	151	https://v10-1.orthodb.org/?query=42184at8782	nicotinamide riboside kinase 2-like
42188at8782	Complete	scaffold195	30505	25342	-	325.1	156	https://v10-1.orthodb.org/?query=42188at8782	Peptidase M76, ATP23
42190at8782	Complete	scaffold389	334093	325458	-	376.5	186	https://v10-1.orthodb.org/?query=42190at8782	NUDIX hydrolase domain
42193at8782	Duplicated	scaffold497	196405	174447	-	410.1	193	https://v10-1.orthodb.org/?query=42193at8782	DnaJ subfamily B member 9
42193at8782	Duplicated	scaffold497	207368	205336	-	408.4	193	https://v10-1.orthodb.org/?query=42193at8782	DnaJ subfamily B member 9
42197at8782	Complete	scaffold531	63891	68027	+	355.1	173	https://v10-1.orthodb.org/?query=42197at8782	osteopetrosis-associated transmembrane protein 1
42198at8782	Complete	scaffold667	156013	80943	-	264.6	168	https://v10-1.orthodb.org/?query=42198at8782	Sushi/SCR/CCP domain
42202at8782	Complete	scaffold243	156734	142602	-	321.9	185	https://v10-1.orthodb.org/?query=42202at8782	tumor necrosis factor ligand superfamily member 8
42217at8782	Complete	scaffold23	979503	981972	+	448.3	219	https://v10-1.orthodb.org/?query=42217at8782	N-myc proto-oncogene protein
42227at8782	Complete	scaffold17	8343408	8351314	+	373.3	161	https://v10-1.orthodb.org/?query=42227at8782	peptidyl-prolyl cis-trans isomerase FKBP14
42229at8782	Duplicated	scaffold62	3809341	3807957	-	355.3	172	https://v10-1.orthodb.org/?query=42229at8782	Putative calcium-activated potassium channel subunit beta
42229at8782	Duplicated	scaffold62	3819353	3817951	-	355.3	172	https://v10-1.orthodb.org/?query=42229at8782	Putative calcium-activated potassium channel subunit beta
42232at8782	Complete	scaffold559	156134	162003	+	441.8	189	https://v10-1.orthodb.org/?query=42232at8782	Josephin-1
42238at8782	Complete	scaffold223	485447	481061	-	491.3	211	https://v10-1.orthodb.org/?query=42238at8782	Programmed cell death protein 10
42240at8782	Complete	scaffold527	93927	65526	-	230.1	134	https://v10-1.orthodb.org/?query=42240at8782	thymidylate kinase
42241at8782	Duplicated	scaffold930	64774	64261	-	290.0	130	https://v10-1.orthodb.org/?query=42241at8782	protein FEV
42241at8782	Duplicated	scaffold916	150597	151143	+	289.7	130	https://v10-1.orthodb.org/?query=42241at8782	protein FEV
42243at8782	Complete	scaffold53	3471962	3456631	-	494.2	209	https://v10-1.orthodb.org/?query=42243at8782	regulating synaptic membrane exocytosis protein 4
42251at8782	Complete	scaffold89	2565818	2551641	-	379.7	194	https://v10-1.orthodb.org/?query=42251at8782	DnaJ domain
42260at8782	Complete	scaffold47	2155365	2135356	-	385.5	173	https://v10-1.orthodb.org/?query=42260at8782	sushi domain-containing protein 3
42261at8782	Complete	scaffold54	1399809	1380049	-	238.2	179	https://v10-1.orthodb.org/?query=42261at8782	Phosphatidylinositol-glycan biosynthesis class F protein
42265at8782	Complete	scaffold373	36534	33731	-	374.7	249	https://v10-1.orthodb.org/?query=42265at8782	Osteopontin
42270at8782	Complete	scaffold9	5052802	5053919	+	288.8	122	https://v10-1.orthodb.org/?query=42270at8782	C-type lectin domain family 19 member A
42273at8782	Complete	scaffold381	580894	599439	+	261.7	125	https://v10-1.orthodb.org/?query=42273at8782	RNA polymerase II subunit A
42277at8782	Complete	scaffold162	1204144	1200376	-	399.6	167	https://v10-1.orthodb.org/?query=42277at8782	Protein RER1
42292at8782	Complete	scaffold29	2050735	2053812	+	438.9	193	https://v10-1.orthodb.org/?query=42292at8782	Methyltransferase domain
42301at8782	Complete	scaffold29	2417769	2420908	+	320.3	191	https://v10-1.orthodb.org/?query=42301at8782	Kinetochore protein Spc25
42310at8782	Complete	scaffold35	566989	570536	+	379.2	191	https://v10-1.orthodb.org/?query=42310at8782	TatD family
42315at8782	Complete	scaffold214	1286306	1291501	+	384.6	226	https://v10-1.orthodb.org/?query=42315at8782	Centromere protein Q
42317at8782	Complete	scaffold374	423202	421758	-	320.3	195	https://v10-1.orthodb.org/?query=42317at8782	Uncharacterized protein C11orf53
42320at8782	Complete	scaffold797	134480	132617	-	240.4	110	https://v10-1.orthodb.org/?query=42320at8782	Phosphatidylethanolamine-binding protein
42326at8782	Complete	scaffold228	973571	978625	+	357.9	172	https://v10-1.orthodb.org/?query=42326at8782	peroxiredoxin-6
42331at8782	Duplicated	scaffold543	41232	40575	-	475.8	200	https://v10-1.orthodb.org/?query=42331at8782	Ras-related protein Rab-9B
42331at8782	Duplicated	scaffold543	44667	44010	-	475.8	200	https://v10-1.orthodb.org/?query=42331at8782	Ras-related protein Rab-9B
42343at8782	Complete	scaffold332	259414	274859	+	391.8	176	https://v10-1.orthodb.org/?query=42343at8782	vesicle-associated membrane protein 7
42344at8782	Complete	scaffold239	51260	50534	-	365.7	180	https://v10-1.orthodb.org/?query=42344at8782	Fibronectin type III domain-containing protein 9
42347at8782	Complete	scaffold446	410548	429880	+	362.0	186	https://v10-1.orthodb.org/?query=42347at8782	collectrin
42348at8782	Complete	scaffold238	218557	157444	-	389.4	179	https://v10-1.orthodb.org/?query=42348at8782	Lysosomal-associated transmembrane protein 4/5
42365at8782	Complete	scaffold33	2401100	2413329	+	381.2	200	https://v10-1.orthodb.org/?query=42365at8782	Vestigial familiy
42371at8782	Complete	scaffold382	411468	424923	+	429.6	223	https://v10-1.orthodb.org/?query=42371at8782	nucleophosmin
42378at8782	Complete	scaffold270	1016296	919240	-	238.7	182	https://v10-1.orthodb.org/?query=42378at8782	Transmembrane protein 163
42401at8782	Complete	scaffold677	99669	104583	+	358.2	183	https://v10-1.orthodb.org/?query=42401at8782	cyclin-dependent kinase 2-interacting protein
42410at8782	Complete	scaffold109	3701675	3685914	-	378.6	183	https://v10-1.orthodb.org/?query=42410at8782	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
42419at8782	Complete	scaffold75	2520607	2526401	+	351.6	223	https://v10-1.orthodb.org/?query=42419at8782	Immunoglobulin
42422at8782	Complete	scaffold197	1432754	1431022	-	311.0	143	https://v10-1.orthodb.org/?query=42422at8782	Beta/gamma crystallin
42423at8782	Complete	scaffold341	315669	307251	-	258.9	115	https://v10-1.orthodb.org/?query=42423at8782	programmed cell death protein 6
42431at8782	Complete	scaffold540	273726	332101	+	330.6	155	https://v10-1.orthodb.org/?query=42431at8782	Phospholipid methyltransferase
42454at8782	Complete	scaffold21	1133578	1123452	-	457.4	194	https://v10-1.orthodb.org/?query=42454at8782	Small GTPase
42457at8782	Complete	scaffold72	2448193	2446389	-	452.5	210	https://v10-1.orthodb.org/?query=42457at8782	endoplasmic reticulum resident protein 29
42460at8782	Complete	scaffold331	149555	152641	+	320.2	194	https://v10-1.orthodb.org/?query=42460at8782	Myozenin
42468at8782	Complete	scaffold27	3957726	3973384	+	399.2	203	https://v10-1.orthodb.org/?query=42468at8782	Target SNARE coiled-coil homology domain
42475at8782	Complete	scaffold76	1125937	1136975	+	326.1	153	https://v10-1.orthodb.org/?query=42475at8782	Death domain
42479at8782	Complete	scaffold675	71917	77109	+	302.5	173	https://v10-1.orthodb.org/?query=42479at8782	Transcription initiation factor TAFII31
42481at8782	Complete	scaffold330	751679	736820	-	483.0	247	https://v10-1.orthodb.org/?query=42481at8782	DnaJ domain
42496at8782	Complete	scaffold14	215538	225143	+	346.7	151	https://v10-1.orthodb.org/?query=42496at8782	SNAP-25
42497at8782	Complete	scaffold47	4436957	4435008	-	302.7	155	https://v10-1.orthodb.org/?query=42497at8782	Homeobox domain
42511at8782	Complete	scaffold1133	39088	23770	-	311.4	146	https://v10-1.orthodb.org/?query=42511at8782	RGS domain
42515at8782	Complete	scaffold132	1672500	1677181	+	328.8	185	https://v10-1.orthodb.org/?query=42515at8782	geminin
42517at8782	Complete	scaffold185	21486	27984	+	190.6	131	https://v10-1.orthodb.org/?query=42517at8782	Telomere repeats-binding bouquet formation protein 2
42528at8782	Complete	scaffold334	667142	669390	+	349.1	212	https://v10-1.orthodb.org/?query=42528at8782	Mak16 protein
42533at8782	Complete	scaffold355	181599	161967	-	287.3	140	https://v10-1.orthodb.org/?query=42533at8782	Ribosomal protein S18
42540at8782	Complete	scaffold587	62588	53107	-	359.7	158	https://v10-1.orthodb.org/?query=42540at8782	CFA20 domain
42541at8782	Complete	scaffold420	277326	280787	+	370.4	158	https://v10-1.orthodb.org/?query=42541at8782	UMP-CMP kinase
42546at8782	Complete	scaffold532	86933	84248	-	348.6	161	https://v10-1.orthodb.org/?query=42546at8782	ATP synthase subunit s, mitochondrial
42556at8782	Complete	scaffold151	824262	866592	+	344.8	158	https://v10-1.orthodb.org/?query=42556at8782	Small GTPase
42565at8782	Complete	scaffold43	821812	805645	-	296.4	151	https://v10-1.orthodb.org/?query=42565at8782	uridine diphosphate glucose pyrophosphatase
42571at8782	Duplicated	scaffold4411	4804	5497	+	355.6	185	https://v10-1.orthodb.org/?query=42571at8782	Claudin
42571at8782	Duplicated	scaffold543	220996	220303	-	355.6	185	https://v10-1.orthodb.org/?query=42571at8782	Claudin
42581at8782	Complete	scaffold494	216592	201746	-	399.8	200	https://v10-1.orthodb.org/?query=42581at8782	Tetraspanin
42612at8782	Complete	scaffold97	1618801	1615622	-	396.4	177	https://v10-1.orthodb.org/?query=42612at8782	EF-hand domain
42615at8782	Complete	scaffold104	2482473	2479185	-	352.4	149	https://v10-1.orthodb.org/?query=42615at8782	PUA domain
42617at8782	Complete	scaffold307	633053	631928	-	448.8	189	https://v10-1.orthodb.org/?query=42617at8782	dual specificity protein phosphatase 1
42623at8782	Complete	scaffold265	1303695	1308825	+	399.2	205	https://v10-1.orthodb.org/?query=42623at8782	Dephospho-CoA kinase
42624at8782	Duplicated	scaffold59	1726634	1729809	+	439.9	197	https://v10-1.orthodb.org/?query=42624at8782	Ribosomal protein L30, ferredoxin-like fold domain
42624at8782	Duplicated	scaffold59	1735091	1738266	+	439.9	197	https://v10-1.orthodb.org/?query=42624at8782	Ribosomal protein L30, ferredoxin-like fold domain
42640at8782	Complete	scaffold365	274041	255477	-	381.3	190	https://v10-1.orthodb.org/?query=42640at8782	tRNA wybutosine-synthesizing protein
42655at8782	Complete	scaffold42	1380733	1427885	+	382.1	182	https://v10-1.orthodb.org/?query=42655at8782	NIPSNAP
42656at8782	Complete	scaffold59	1415910	1414392	-	328.8	153	https://v10-1.orthodb.org/?query=42656at8782	TMEM70 family
42663at8782	Complete	scaffold152	1634050	1631351	-	374.3	185	https://v10-1.orthodb.org/?query=42663at8782	Glutathione S-transferase, N-terminal
42670at8782	Complete	scaffold47	378069	377445	-	291.6	170	https://v10-1.orthodb.org/?query=42670at8782	platelet glycoprotein IX
42680at8782	Complete	scaffold387	383861	378033	-	414.0	203	https://v10-1.orthodb.org/?query=42680at8782	uncharacterized protein C9orf78 homolog
42690at8782	Complete	scaffold24	5104676	5109584	+	352.2	153	https://v10-1.orthodb.org/?query=42690at8782	protein unc-119 homolog A
42699at8782	Complete	scaffold16	78014	81558	+	502.1	236	https://v10-1.orthodb.org/?query=42699at8782	heterogeneous nuclear ribonucleoprotein D-like
42722at8782	Complete	scaffold52	5743622	5748430	+	382.9	180	https://v10-1.orthodb.org/?query=42722at8782	RGS domain
42725at8782	Complete	scaffold307	863953	857448	-	395.5	196	https://v10-1.orthodb.org/?query=42725at8782	Stanniocalcin
42736at8782	Complete	scaffold217	1201741	1197520	-	414.3	211	https://v10-1.orthodb.org/?query=42736at8782	G-patch domain
42744at8782	Complete	scaffold112	1248151	1238638	-	389.6	206	https://v10-1.orthodb.org/?query=42744at8782	protein FAM151B
42754at8782	Complete	scaffold424	70661	67715	-	284.4	152	https://v10-1.orthodb.org/?query=42754at8782	Apolipoprotein D
42765at8782	Complete	scaffold203	600644	602879	+	271.1	116	https://v10-1.orthodb.org/?query=42765at8782	DNA replication complex GINS protein PSF1
42773at8782	Complete	scaffold54	4397697	4430263	+	412.9	175	https://v10-1.orthodb.org/?query=42773at8782	Anaphase-promoting complex subunit 10
42774at8782	Complete	scaffold180	1378036	1369881	-	359.0	172	https://v10-1.orthodb.org/?query=42774at8782	Glutathione peroxidase
42796at8782	Complete	scaffold413	386620	391591	+	343.9	198	https://v10-1.orthodb.org/?query=42796at8782	Homeobox domain
42828at8782	Complete	scaffold800	67744	63277	-	280.0	155	https://v10-1.orthodb.org/?query=42828at8782	Signal peptidase complex subunit 2
42830at8782	Complete	scaffold969	6211	9699	+	264.0	117	https://v10-1.orthodb.org/?query=42830at8782	RGS domain
42833at8782	Complete	scaffold186	476672	480381	+	351.1	176	https://v10-1.orthodb.org/?query=42833at8782	N-acetyltransferase 9
42852at8782	Complete	scaffold75	1208084	1206524	-	261.6	124	https://v10-1.orthodb.org/?query=42852at8782	cytochrome c oxidase assembly protein COX11, mitochondrial
42865at8782	Complete	scaffold40	1092858	1113337	+	284.4	142	https://v10-1.orthodb.org/?query=42865at8782	EF-hand domain
42866at8782	Complete	scaffold493	237357	225389	-	330.4	151	https://v10-1.orthodb.org/?query=42866at8782	Ornithine decarboxylase antizyme
42869at8782	Missing
42874at8782	Complete	scaffold311	478149	483297	+	318.1	151	https://v10-1.orthodb.org/?query=42874at8782	APOBEC-like, N-terminal
42876at8782	Complete	scaffold4	1925297	1924094	-	369.2	158	https://v10-1.orthodb.org/?query=42876at8782	Small GTPase
42877at8782	Complete	scaffold79	2359374	2356627	-	403.0	172	https://v10-1.orthodb.org/?query=42877at8782	retinol-binding protein 4
42879at8782	Complete	scaffold103	2531040	2544776	+	426.0	165	https://v10-1.orthodb.org/?query=42879at8782	transmembrane 4 L6 family member 1
42881at8782	Complete	scaffold73	2521827	2523939	+	321.0	155	https://v10-1.orthodb.org/?query=42881at8782	Rieske 
42889at8782	Complete	scaffold588	73103	76438	+	359.3	161	https://v10-1.orthodb.org/?query=42889at8782	Fibronectin type III
42892at8782	Duplicated	scaffold26	281013	280338	-	418.7	208	https://v10-1.orthodb.org/?query=42892at8782	Single-pass membrane and coiled-coil domain-containing protein 3
42892at8782	Duplicated	scaffold26	272831	273485	+	411.1	203	https://v10-1.orthodb.org/?query=42892at8782	Single-pass membrane and coiled-coil domain-containing protein 3
42905at8782	Complete	scaffold54	2084709	2079435	-	557.9	258	https://v10-1.orthodb.org/?query=42905at8782	fos-related antigen 2
42933at8782	Complete	scaffold812	122446	125572	+	337.6	157	https://v10-1.orthodb.org/?query=42933at8782	myeloid differentiation primary response protein MyD88
42940at8782	Complete	scaffold191	76401	80435	+	158.1	119	https://v10-1.orthodb.org/?query=42940at8782	YEATS
42942at8782	Complete	scaffold227	291633	290068	-	275.1	144	https://v10-1.orthodb.org/?query=42942at8782	Orange domain
42946at8782	Complete	scaffold94	2770874	2774660	+	337.3	188	https://v10-1.orthodb.org/?query=42946at8782	protein C21orf2
42951at8782	Complete	scaffold1120	37803	45429	+	378.0	175	https://v10-1.orthodb.org/?query=42951at8782	Zinc finger, C4H2-type
42954at8782	Complete	scaffold13	4648628	4666836	+	374.9	223	https://v10-1.orthodb.org/?query=42954at8782	coiled-coil domain-containing protein 152
42972at8782	Complete	scaffold99	1161837	1163369	+	326.9	159	https://v10-1.orthodb.org/?query=42972at8782	Neurensin-1
42977at8782	Fragmented	scaffold508	377585	369965	-	143.1	91	https://v10-1.orthodb.org/?query=42977at8782	cyclin-dependent kinase inhibitor 3
42981at8782	Complete	scaffold119	340719	357459	+	355.8	161	https://v10-1.orthodb.org/?query=42981at8782	phosphopantothenoylcysteine decarboxylase
42986at8782	Complete	scaffold398	448773	446985	-	345.3	170	https://v10-1.orthodb.org/?query=42986at8782	Small GTPase
42989at8782	Complete	scaffold12	6674525	6682514	+	380.0	192	https://v10-1.orthodb.org/?query=42989at8782	SIKE family
42990at8782	Complete	scaffold1047	75464	73636	-	347.8	155	https://v10-1.orthodb.org/?query=42990at8782	peroxisomal membrane protein 4
42997at8782	Complete	scaffold325	549380	568701	+	356.1	158	https://v10-1.orthodb.org/?query=42997at8782	PPPDE putative peptidase domain
43002at8782	Complete	scaffold358	63299	67181	+	256.3	120	https://v10-1.orthodb.org/?query=43002at8782	Mediator complex, subunit Med20
43014at8782	Complete	scaffold168	862516	866840	+	362.7	159	https://v10-1.orthodb.org/?query=43014at8782	RNA recognition motif domain
43029at8782	Duplicated	scaffold398	642547	590092	-	246.1	149	https://v10-1.orthodb.org/?query=43029at8782	Ubiquitin-conjugating enzyme E2
43029at8782	Duplicated	scaffold50	53163	14977	-	274.9	120	https://v10-1.orthodb.org/?query=43029at8782	Ubiquitin-conjugating enzyme E2
43040at8782	Complete	scaffold107	2502285	2510382	+	356.4	159	https://v10-1.orthodb.org/?query=43040at8782	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
43041at8782	Complete	scaffold79	193327	184961	-	165.8	102	https://v10-1.orthodb.org/?query=43041at8782	exosome complex component CSL4
43045at8782	Duplicated	scaffold1970	60977	57008	-	293.7	145	https://v10-1.orthodb.org/?query=43045at8782	COMM domain
43045at8782	Duplicated	scaffold437	172173	168208	-	293.7	145	https://v10-1.orthodb.org/?query=43045at8782	COMM domain
43048at8782	Complete	scaffold103	2496849	2492455	-	311.7	169	https://v10-1.orthodb.org/?query=43048at8782	transmembrane 4 L6 family member 4
43056at8782	Complete	scaffold193	118687	118036	-	377.8	174	https://v10-1.orthodb.org/?query=43056at8782	PMP-22/EMP/MP20/Claudin superfamily
43073at8782	Complete	scaffold379	474355	463558	-	305.8	183	https://v10-1.orthodb.org/?query=43073at8782	RNA recognition motif domain
43078at8782	Complete	scaffold663	192604	206890	+	468.8	250	https://v10-1.orthodb.org/?query=43078at8782	Nuclear transcription factor Y subunit gamma
43085at8782	Complete	scaffold65	400232	397319	-	346.7	151	https://v10-1.orthodb.org/?query=43085at8782	transcription factor Ovo-like 2
43091at8782	Complete	scaffold75	1458898	1464379	+	254.4	122	https://v10-1.orthodb.org/?query=43091at8782	START domain
43097at8782	Complete	scaffold177	661561	669792	+	291.1	152	https://v10-1.orthodb.org/?query=43097at8782	DnaJ subfamily C member 12
43104at8782	Complete	scaffold7	10986501	10987140	+	435.5	191	https://v10-1.orthodb.org/?query=43104at8782	Ras-related protein Rab-9A
43105at8782	Complete	scaffold518	13260	23741	+	427.9	183	https://v10-1.orthodb.org/?query=43105at8782	Small GTPase
43122at8782	Complete	scaffold284	1917	7959	+	318.1	171	https://v10-1.orthodb.org/?query=43122at8782	ropporin-1-like protein
43154at8782	Complete	scaffold963	22801	27717	+	467.5	287	https://v10-1.orthodb.org/?query=43154at8782	RNA recognition motif domain
43175at8782	Complete	scaffold89	2371901	2372513	+	310.0	169	https://v10-1.orthodb.org/?query=43175at8782	Cbp/p300-interacting transactivator 3
43176at8782	Complete	scaffold17	4961805	4958263	-	343.2	157	https://v10-1.orthodb.org/?query=43176at8782	Ribosomal protein L15
43178at8782	Complete	scaffold87	672503	673124	+	378.0	175	https://v10-1.orthodb.org/?query=43178at8782	Suppressor of cytokine signaling 1
43179at8782	Complete	scaffold431	14	1489	+	291.1	149	https://v10-1.orthodb.org/?query=43179at8782	Transmembrane protein 126
43182at8782	Complete	scaffold678	134078	130480	-	324.6	166	https://v10-1.orthodb.org/?query=43182at8782	Small-subunit processome, Utp11
43185at8782	Complete	scaffold161	1610085	1606385	-	387.1	190	https://v10-1.orthodb.org/?query=43185at8782	Methyltransferase EEF1AKMT1/ZCCHC4
43188at8782	Duplicated	scaffold186	135887	139567	+	373.9	175	https://v10-1.orthodb.org/?query=43188at8782	MIF4G domain-containing protein
