# BUSCO version is: 5.7.1 
# The lineage dataset is: aves_odb10 (Creation date: 2024-01-08, number of genomes: 62, number of BUSCOs: 8338)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
38112at8782	Complete	scaffold15	3239020	3245113	+	266.7	140	https://v10-1.orthodb.org/?query=38112at8782	Peptidase S51
38117at8782	Complete	scaffold197	201449	208102	+	292.5	135	https://v10-1.orthodb.org/?query=38117at8782	Zinc finger, RING-type
38119at8782	Complete	scaffold717	150108	167804	+	408.0	201	https://v10-1.orthodb.org/?query=38119at8782	nuclear receptor-interacting protein 2
38126at8782	Complete	scaffold31	4260974	4265657	+	486.8	217	https://v10-1.orthodb.org/?query=38126at8782	Proteasome, subunit alpha/beta
38130at8782	Complete	scaffold378	171330	194432	+	301.5	145	https://v10-1.orthodb.org/?query=38130at8782	Ubiquitin domain
38138at8782	Complete	scaffold12	2630146	2632605	+	348.1	156	https://v10-1.orthodb.org/?query=38138at8782	Small GTPase
38156at8782	Complete	scaffold22	5806048	5821529	+	853.0	378	https://v10-1.orthodb.org/?query=38156at8782	SS18 family
38162at8782	Complete	scaffold500	99580	100458	+	550.3	235	https://v10-1.orthodb.org/?query=38162at8782	Pleckstrin homology domain-containing family F member 2
38164at8782	Complete	scaffold34	3128947	3147414	+	389.3	193	https://v10-1.orthodb.org/?query=38164at8782	RNase P subunit p30
38165at8782	Complete	scaffold257	525018	542654	+	449.7	202	https://v10-1.orthodb.org/?query=38165at8782	Tetraspanin/Peripherin
38169at8782	Complete	scaffold20	3255792	3250634	-	490.9	219	https://v10-1.orthodb.org/?query=38169at8782	Proteasome, subunit alpha/beta
38183at8782	Complete	scaffold9	5841722	5838846	-	605.6	310	https://v10-1.orthodb.org/?query=38183at8782	Myb/SANT-like DNA-binding domain
38193at8782	Complete	scaffold235	265750	258475	-	495.4	212	https://v10-1.orthodb.org/?query=38193at8782	mitochondrial basic amino acids transporter
38200at8782	Fragmented	scaffold326	776403	774107	-	175.5	86	https://v10-1.orthodb.org/?query=38200at8782	Mitochondrial substrate/solute carrier
38201at8782	Complete	scaffold186	261697	279383	+	437.5	218	https://v10-1.orthodb.org/?query=38201at8782	Myozenin
38202at8782	Complete	scaffold176	802740	804319	+	320.3	150	https://v10-1.orthodb.org/?query=38202at8782	Out at first protein
38209at8782	Complete	scaffold642	347913	340747	-	456.1	239	https://v10-1.orthodb.org/?query=38209at8782	Leucine zipper transcription factor-like protein 1
38211at8782	Complete	scaffold1225	31437	40029	+	490.5	214	https://v10-1.orthodb.org/?query=38211at8782	Phosphoribulokinase/uridine kinase
38229at8782	Complete	scaffold342	739360	757004	+	671.6	412	https://v10-1.orthodb.org/?query=38229at8782	Cep57 centrosome localisation domain
38249at8782	Complete	scaffold263	915945	948489	+	473.2	206	https://v10-1.orthodb.org/?query=38249at8782	Neurexophilin/NXPE
38251at8782	Complete	scaffold654	430387	431218	+	506.8	242	https://v10-1.orthodb.org/?query=38251at8782	leucine-rich repeat-containing protein 10
38257at8782	Complete	scaffold220	188767	193655	+	460.2	226	https://v10-1.orthodb.org/?query=38257at8782	Homeobox domain
38259at8782	Complete	scaffold20	1554705	1558965	+	384.4	230	https://v10-1.orthodb.org/?query=38259at8782	lymphatic vessel endothelial hyaluronic acid receptor 1
38262at8782	Complete	scaffold104	357385	367302	+	491.1	297	https://v10-1.orthodb.org/?query=38262at8782	Immunoglobulin-like domain
38263at8782	Complete	scaffold668	149766	155263	+	360.3	162	https://v10-1.orthodb.org/?query=38263at8782	retinoschisin
38273at8782	Complete	scaffold53	1375248	1376049	+	363.6	196	https://v10-1.orthodb.org/?query=38273at8782	Superoxide dismutase, copper/zinc binding domain
38284at8782	Complete	scaffold34	2137053	2123583	-	350.8	171	https://v10-1.orthodb.org/?query=38284at8782	dorsal root ganglia homeobox protein
38305at8782	Complete	scaffold919	115684	118308	+	536.2	246	https://v10-1.orthodb.org/?query=38305at8782	TMEM169 protein
38310at8782	Complete	scaffold42	2572386	2580844	+	411.4	188	https://v10-1.orthodb.org/?query=38310at8782	Transmembrane protein 255
38338at8782	Complete	scaffold539	231155	250798	+	261.8	179	https://v10-1.orthodb.org/?query=38338at8782	Alkaline ceramidase
38340at8782	Complete	scaffold149	356096	366662	+	486.1	210	https://v10-1.orthodb.org/?query=38340at8782	Proteasome, subunit alpha/beta
38345at8782	Complete	scaffold6	5183266	5176339	-	615.6	265	https://v10-1.orthodb.org/?query=38345at8782	Golgi to ER traffic protein 4
38349at8782	Complete	scaffold520	310050	303201	-	471.2	218	https://v10-1.orthodb.org/?query=38349at8782	Band 7 domain
38350at8782	Complete	scaffold85	345317	331173	-	428.6	233	https://v10-1.orthodb.org/?query=38350at8782	RNA recognition motif domain
38351at8782	Complete	scaffold46	13306	61520	+	395.8	216	https://v10-1.orthodb.org/?query=38351at8782	protein FAM185A
38358at8782	Complete	scaffold424	663796	674513	+	466.4	230	https://v10-1.orthodb.org/?query=38358at8782	alpha- and gamma-adaptin-binding protein p34
38367at8782	Complete	scaffold19	6694197	6719807	+	364.0	168	https://v10-1.orthodb.org/?query=38367at8782	Ubiquitin domain
38370at8782	Complete	scaffold728	240094	235198	-	420.4	206	https://v10-1.orthodb.org/?query=38370at8782	Tumor protein p53-inducible nuclear protein 1
38372at8782	Complete	scaffold153	1246616	1246024	-	265.9	143	https://v10-1.orthodb.org/?query=38372at8782	MAD2L1-binding protein
38381at8782	Complete	scaffold413	197101	195870	-	186.7	85	https://v10-1.orthodb.org/?query=38381at8782	39S ribosomal protein L28, mitochondrial
38382at8782	Complete	scaffold1087	38001	41112	+	587.1	244	https://v10-1.orthodb.org/?query=38382at8782	dual specificity protein phosphatase 7
38383at8782	Complete	scaffold227	200141	199349	-	491.3	221	https://v10-1.orthodb.org/?query=38383at8782	gap junction beta-7 protein
38385at8782	Complete	scaffold34	3240324	3282955	+	460.1	206	https://v10-1.orthodb.org/?query=38385at8782	Polycomb group RING finger protein 5
38387at8782	Complete	scaffold555	94619	100356	+	385.7	195	https://v10-1.orthodb.org/?query=38387at8782	Major intrinsic protein
38393at8782	Complete	scaffold56	130328	153072	+	534.5	245	https://v10-1.orthodb.org/?query=38393at8782	axin interactor, dorsalization-associated protein
38394at8782	Complete	scaffold10	7284162	7274693	-	225.1	129	https://v10-1.orthodb.org/?query=38394at8782	Endonuclease V
38395at8782	Complete	scaffold711	127533	129644	+	440.9	208	https://v10-1.orthodb.org/?query=38395at8782	Myb/SANT-like DNA-binding domain
38399at8782	Complete	scaffold57	361655	259148	-	399.9	180	https://v10-1.orthodb.org/?query=38399at8782	ras suppressor protein 1
38403at8782	Complete	scaffold427	188261	187316	-	474.1	230	https://v10-1.orthodb.org/?query=38403at8782	Sprouty
38422at8782	Complete	scaffold114	1780120	1776483	-	436.0	221	https://v10-1.orthodb.org/?query=38422at8782	Tetratricopeptide repeat
38433at8782	Complete	scaffold45	179213	180011	+	321.0	157	https://v10-1.orthodb.org/?query=38433at8782	transmembrane protein 186
38434at8782	Complete	scaffold133	2133635	2200822	+	340.9	156	https://v10-1.orthodb.org/?query=38434at8782	acyl-CoA-binding domain-containing protein 6
38436at8782	Complete	scaffold15	6098712	6097643	-	429.9	216	https://v10-1.orthodb.org/?query=38436at8782	Homeobox domain
38437at8782	Complete	scaffold41	4492818	4497855	+	413.9	204	https://v10-1.orthodb.org/?query=38437at8782	E2F transcription factor, CC-MB domain
38438at8782	Complete	scaffold418	229770	241587	+	461.4	234	https://v10-1.orthodb.org/?query=38438at8782	uroporphyrinogen-III synthase
38439at8782	Complete	scaffold34	2581312	2587000	+	399.0	214	https://v10-1.orthodb.org/?query=38439at8782	Transmembrane protein 72
38441at8782	Complete	scaffold476	161116	165692	+	506.8	241	https://v10-1.orthodb.org/?query=38441at8782	Zinc finger, CXXC-type
38445at8782	Complete	scaffold717	123431	100360	-	270.1	239	https://v10-1.orthodb.org/?query=38445at8782	RAD9, HUS1, RAD1-interacting nuclear orphan protein 1
38453at8782	Complete	scaffold568	292035	292686	+	469.3	202	https://v10-1.orthodb.org/?query=38453at8782	Homeobox domain
38467at8782	Complete	scaffold88	959395	979040	+	499.6	253	https://v10-1.orthodb.org/?query=38467at8782	synapse-associated protein 1
38470at8782	Complete	scaffold2071	26974	38446	+	568.1	324	https://v10-1.orthodb.org/?query=38470at8782	pre-mRNA-splicing factor CWC25 homolog
38474at8782	Complete	scaffold5	2417067	2444855	+	1093.6	668	https://v10-1.orthodb.org/?query=38474at8782	caldesmon
38479at8782	Complete	scaffold97	1315055	1311359	-	324.1	158	https://v10-1.orthodb.org/?query=38479at8782	Arv1 protein
38497at8782	Complete	scaffold27	5221459	5215231	-	284.2	158	https://v10-1.orthodb.org/?query=38497at8782	TIMELESS-interacting protein
38501at8782	Complete	scaffold142	1832659	1833514	+	442.2	239	https://v10-1.orthodb.org/?query=38501at8782	probable G-protein coupled receptor 141
38504at8782	Complete	scaffold72	3775229	3772340	-	217.7	123	https://v10-1.orthodb.org/?query=38504at8782	proline-rich nuclear receptor coactivator 1
38517at8782	Complete	scaffold105	1000372	1008840	+	448.6	235	https://v10-1.orthodb.org/?query=38517at8782	uncharacterized protein C15orf26 homolog
38523at8782	Complete	scaffold410	58748	88549	+	526.7	310	https://v10-1.orthodb.org/?query=38523at8782	FAM21/CAPZIP domain
38536at8782	Complete	scaffold174	417173	411466	-	458.7	202	https://v10-1.orthodb.org/?query=38536at8782	Short-chain dehydrogenase/reductase SDR
38547at8782	Complete	scaffold197	964959	964164	-	463.4	263	https://v10-1.orthodb.org/?query=38547at8782	starch-binding domain-containing protein 1
38550at8782	Complete	scaffold98	1057436	1062282	+	381.2	183	https://v10-1.orthodb.org/?query=38550at8782	Proteasome assembly chaperone 1
38560at8782	Complete	scaffold387	582973	570029	-	472.5	269	https://v10-1.orthodb.org/?query=38560at8782	Centromere protein U
38561at8782	Complete	scaffold467	350617	352505	+	272.3	134	https://v10-1.orthodb.org/?query=38561at8782	TLC domain-containing protein 2
38565at8782	Complete	scaffold163	156939	170928	+	379.2	178	https://v10-1.orthodb.org/?query=38565at8782	Twisted gastrulation protein 1
38566at8782	Complete	scaffold163	70686	85895	+	404.5	183	https://v10-1.orthodb.org/?query=38566at8782	NADH dehydrogenase 
38572at8782	Complete	scaffold366	644747	649143	+	351.2	188	https://v10-1.orthodb.org/?query=38572at8782	glutaredoxin domain-containing cysteine-rich protein 2
38584at8782	Complete	scaffold167	1273937	1264567	-	467.0	204	https://v10-1.orthodb.org/?query=38584at8782	BRICHOS domain
38609at8782	Complete	scaffold486	542085	542691	+	317.6	152	https://v10-1.orthodb.org/?query=38609at8782	C1q domain
38611at8782	Complete	scaffold451	98761	100564	+	318.4	150	https://v10-1.orthodb.org/?query=38611at8782	Thioredoxin domain
38612at8782	Complete	scaffold113	2229440	2235994	+	309.7	177	https://v10-1.orthodb.org/?query=38612at8782	fasciculation and elongation protein zeta-1
38616at8782	Complete	scaffold22	1262743	1253065	-	382.0	173	https://v10-1.orthodb.org/?query=38616at8782	Glycosyltransferase 2-like
38618at8782	Complete	scaffold114	2062995	2008140	-	250.0	182	https://v10-1.orthodb.org/?query=38618at8782	Golgi SNAP receptor complex member 1
38619at8782	Complete	scaffold238	190047	184746	-	409.7	181	https://v10-1.orthodb.org/?query=38619at8782	proline synthase co-transcribed bacterial homolog protein
38621at8782	Complete	scaffold416	667956	663426	-	422.9	199	https://v10-1.orthodb.org/?query=38621at8782	Band 7 domain
38630at8782	Complete	scaffold31	2038990	2067325	+	481.0	240	https://v10-1.orthodb.org/?query=38630at8782	Zinc finger C2H2 superfamily
38631at8782	Complete	scaffold16	5006851	4996528	-	427.8	217	https://v10-1.orthodb.org/?query=38631at8782	Pre-mRNA-splicing factor Isy1
38637at8782	Complete	scaffold48	1203032	1200038	-	509.2	236	https://v10-1.orthodb.org/?query=38637at8782	protein TMED8
38638at8782	Complete	scaffold234	41606	45419	+	519.6	228	https://v10-1.orthodb.org/?query=38638at8782	GPN-loop GTPase
38647at8782	Complete	scaffold319	225546	224098	-	415.9	194	https://v10-1.orthodb.org/?query=38647at8782	Methylmalonic aciduria and homocystinuria type C family
38660at8782	Complete	scaffold11	6615708	6616467	+	554.5	233	https://v10-1.orthodb.org/?query=38660at8782	heparan-sulfate 6-O-sulfotransferase 2
38664at8782	Complete	scaffold86	325502	348117	+	399.6	191	https://v10-1.orthodb.org/?query=38664at8782	receptor expression-enhancing protein 3
38665at8782	Complete	scaffold1	15707079	15711150	+	356.8	223	https://v10-1.orthodb.org/?query=38665at8782	Serine proteases, trypsin domain
38683at8782	Complete	scaffold41	897496	898183	+	479.2	206	https://v10-1.orthodb.org/?query=38683at8782	retinol dehydrogenase 14
38688at8782	Complete	scaffold14	3442080	3361977	-	457.7	270	https://v10-1.orthodb.org/?query=38688at8782	glutamate-rich protein 1
38690at8782	Complete	scaffold634	168130	183405	+	620.4	326	https://v10-1.orthodb.org/?query=38690at8782	protein DEK
38694at8782	Complete	scaffold8	6885157	6888905	+	373.4	185	https://v10-1.orthodb.org/?query=38694at8782	Platelet-activating factor acetylhydrolase IB subunit beta
38696at8782	Complete	scaffold45	3553423	3557593	+	395.4	184	https://v10-1.orthodb.org/?query=38696at8782	Anion-transporting ATPase-like domain
38705at8782	Complete	scaffold100	2699697	2698916	-	384.7	184	https://v10-1.orthodb.org/?query=38705at8782	Nerve growth factor-related
38707at8782	Duplicated	scaffold958	23935	20093	-	303.7	158	https://v10-1.orthodb.org/?query=38707at8782	Ribosomal protein S3, C-terminal
38707at8782	Duplicated	scaffold4434	9371	5627	-	292.8	153	https://v10-1.orthodb.org/?query=38707at8782	Ribosomal protein S3, C-terminal
38726at8782	Duplicated	scaffold237	135365	134561	-	493.8	215	https://v10-1.orthodb.org/?query=38726at8782	Connexin, N-terminal
38726at8782	Duplicated	scaffold237	141139	140335	-	493.8	215	https://v10-1.orthodb.org/?query=38726at8782	Connexin, N-terminal
38726at8782	Duplicated	scaffold237	151534	150730	-	493.8	215	https://v10-1.orthodb.org/?query=38726at8782	Connexin, N-terminal
38726at8782	Duplicated	scaffold237	192742	191938	-	493.8	215	https://v10-1.orthodb.org/?query=38726at8782	Connexin, N-terminal
38726at8782	Duplicated	scaffold237	203712	202908	-	493.8	215	https://v10-1.orthodb.org/?query=38726at8782	Connexin, N-terminal
38733at8782	Complete	scaffold339	198786	178619	-	365.5	165	https://v10-1.orthodb.org/?query=38733at8782	U11/U12 small nuclear ribonucleoprotein 48 kDa protein
38734at8782	Complete	scaffold364	293690	302793	+	469.0	227	https://v10-1.orthodb.org/?query=38734at8782	F-box only protein 28
38742at8782	Complete	scaffold446	459332	453488	-	350.5	152	https://v10-1.orthodb.org/?query=38742at8782	Class II aldolase/adducin N-terminal
38752at8782	Complete	scaffold528	86534	141282	+	407.7	221	https://v10-1.orthodb.org/?query=38752at8782	rRNA methyltransferase 1, mitochondrial
38770at8782	Complete	scaffold416	544366	540601	-	367.5	176	https://v10-1.orthodb.org/?query=38770at8782	Snf8/Vps36 family
38777at8782	Complete	scaffold235	1078285	1079002	+	416.0	182	https://v10-1.orthodb.org/?query=38777at8782	Iodothyronine deiodinase
38789at8782	Complete	scaffold463	423959	415090	-	386.0	179	https://v10-1.orthodb.org/?query=38789at8782	Leucine rich repeat 4
38794at8782	Complete	scaffold364	678890	584563	-	1148.7	633	https://v10-1.orthodb.org/?query=38794at8782	WH1/EVH1 domain
38795at8782	Complete	scaffold463	581053	570691	-	409.0	192	https://v10-1.orthodb.org/?query=38795at8782	Small GTPase
38808at8782	Complete	scaffold503	228343	228991	+	347.7	174	https://v10-1.orthodb.org/?query=38808at8782	pre-miRNA 5'-monophosphate methyltransferase
38821at8782	Complete	scaffold405	213904	225395	+	655.0	286	https://v10-1.orthodb.org/?query=38821at8782	intermediate filament family orphan 2
38825at8782	Complete	scaffold498	165045	153996	-	429.4	245	https://v10-1.orthodb.org/?query=38825at8782	CD80-like, immunoglobulin C2-set
38830at8782	Complete	scaffold437	150999	142264	-	457.4	244	https://v10-1.orthodb.org/?query=38830at8782	Cyclic AMP-dependent transcription factor ATF-1
38846at8782	Complete	scaffold95	2289491	2284575	-	507.3	219	https://v10-1.orthodb.org/?query=38846at8782	Protein GUCD1
38847at8782	Complete	scaffold595	183201	130566	-	472.4	218	https://v10-1.orthodb.org/?query=38847at8782	Dickkopf, N-terminal cysteine-rich
38848at8782	Complete	scaffold658	67454	68225	+	501.1	221	https://v10-1.orthodb.org/?query=38848at8782	Potassium channel tetramerisation-type BTB domain
38853at8782	Complete	scaffold95	1394011	1398895	+	491.9	207	https://v10-1.orthodb.org/?query=38853at8782	malectin
38862at8782	Complete	scaffold356	212048	233218	+	402.0	178	https://v10-1.orthodb.org/?query=38862at8782	NADH:ubiquinone oxidoreductase, 30kDa subunit
38875at8782	Complete	scaffold16	6347695	6352123	+	285.7	135	https://v10-1.orthodb.org/?query=38875at8782	Proteasome, subunit alpha/beta
38877at8782	Complete	scaffold2441	8209	6105	-	383.9	157	https://v10-1.orthodb.org/?query=38877at8782	Small GTPase
38897at8782	Complete	scaffold29	3517554	3518160	+	289.7	135	https://v10-1.orthodb.org/?query=38897at8782	LysM domain
38904at8782	Complete	scaffold118	672251	675692	+	439.1	235	https://v10-1.orthodb.org/?query=38904at8782	Oxidative stress-responsive serine-rich protein 1
38918at8782	Complete	scaffold400	456194	453610	-	348.2	174	https://v10-1.orthodb.org/?query=38918at8782	cytochrome c oxidase assembly factor 7
38921at8782	Complete	scaffold467	558292	540313	-	509.6	215	https://v10-1.orthodb.org/?query=38921at8782	14-3-3 domain
38922at8782	Complete	scaffold542	146806	151588	+	385.6	202	https://v10-1.orthodb.org/?query=38922at8782	Serine proteases, trypsin domain
38924at8782	Complete	scaffold674	117211	168044	+	340.8	182	https://v10-1.orthodb.org/?query=38924at8782	PQ-loop repeat
38926at8782	Complete	scaffold342	532723	526626	-	452.1	198	https://v10-1.orthodb.org/?query=38926at8782	Tetraspanin
38927at8782	Complete	scaffold589	256290	265783	+	588.0	250	https://v10-1.orthodb.org/?query=38927at8782	Zinc finger, RING-type
38934at8782	Complete	scaffold759	57460	54590	-	351.9	193	https://v10-1.orthodb.org/?query=38934at8782	V-set domain-containing T-cell activation inhibitor 1
38936at8782	Complete	scaffold1089	65907	60892	-	477.3	233	https://v10-1.orthodb.org/?query=38936at8782	Fibrinogen silencer-binding protein
38939at8782	Complete	scaffold674	70869	60046	-	439.8	244	https://v10-1.orthodb.org/?query=38939at8782	Ribosome-binding factor A
38942at8782	Complete	scaffold53	5726081	5728142	+	457.7	288	https://v10-1.orthodb.org/?query=38942at8782	Protein of unknown function DUF4699
38967at8782	Complete	scaffold1040	49784	51612	+	263.9	137	https://v10-1.orthodb.org/?query=38967at8782	MIT, C-terminal phospholipase D-like domain
38976at8782	Complete	scaffold87	2971646	2974166	+	491.8	230	https://v10-1.orthodb.org/?query=38976at8782	ARL14 effector protein
38989at8782	Complete	scaffold61	3603006	3600437	-	450.3	235	https://v10-1.orthodb.org/?query=38989at8782	tumor necrosis factor ligand superfamily member 6
38996at8782	Complete	scaffold281	700942	717363	+	406.1	233	https://v10-1.orthodb.org/?query=38996at8782	Orange domain
39013at8782	Missing
39014at8782	Duplicated	scaffold643	32852	36400	+	245.1	150	https://v10-1.orthodb.org/?query=39014at8782	Ubiquinone biosynthesis protein Coq4
39014at8782	Duplicated	scaffold643	25636	29724	+	244.0	150	https://v10-1.orthodb.org/?query=39014at8782	Ubiquinone biosynthesis protein Coq4
39020at8782	Complete	scaffold1213	7030	25404	+	417.4	197	https://v10-1.orthodb.org/?query=39020at8782	RNA transcription, translation and transport factor protein
39024at8782	Complete	scaffold114	2068913	2071793	+	372.0	208	https://v10-1.orthodb.org/?query=39024at8782	Immunoglobulin
39027at8782	Complete	scaffold318	708362	709166	+	358.1	211	https://v10-1.orthodb.org/?query=39027at8782	transmembrane protein 81
39032at8782	Complete	scaffold469	310346	322827	+	486.7	228	https://v10-1.orthodb.org/?query=39032at8782	tRNA selenocysteine 1-associated protein 1
39034at8782	Complete	scaffold68	814914	800609	-	509.9	231	https://v10-1.orthodb.org/?query=39034at8782	toll-interacting protein
39071at8782	Complete	scaffold158	150140	148605	-	467.9	213	https://v10-1.orthodb.org/?query=39071at8782	C1q domain
39081at8782	Duplicated	scaffold240	25511	24800	-	479.6	205	https://v10-1.orthodb.org/?query=39081at8782	inhibitor of growth protein 1
39081at8782	Duplicated	scaffold840	166144	165433	-	479.6	205	https://v10-1.orthodb.org/?query=39081at8782	inhibitor of growth protein 1
39084at8782	Complete	scaffold1	18433088	18380122	-	322.2	226	https://v10-1.orthodb.org/?query=39084at8782	Centromere protein Cenp-K
39089at8782	Complete	scaffold207	294497	300437	+	389.5	241	https://v10-1.orthodb.org/?query=39089at8782	tumor necrosis factor receptor superfamily member 4
39092at8782	Complete	scaffold86	126378	129524	+	445.2	237	https://v10-1.orthodb.org/?query=39092at8782	nuclear receptor-binding factor 2
39099at8782	Complete	scaffold63	2135731	2132008	-	456.3	225	https://v10-1.orthodb.org/?query=39099at8782	Uncharacterised protein C3orf38 (DUF4518)
39101at8782	Complete	scaffold207	184094	206926	+	534.3	255	https://v10-1.orthodb.org/?query=39101at8782	C1q domain
39110at8782	Complete	scaffold101	26692	19606	-	413.6	201	https://v10-1.orthodb.org/?query=39110at8782	Queuosine salvage protein family
39121at8782	Complete	scaffold1	22919439	22917689	-	405.5	207	https://v10-1.orthodb.org/?query=39121at8782	Transmembrane protein 174
39122at8782	Complete	scaffold230	1289419	1303998	+	390.9	205	https://v10-1.orthodb.org/?query=39122at8782	Lysosomal-associated transmembrane protein 4/5
39129at8782	Complete	scaffold328	638573	649123	+	451.7	202	https://v10-1.orthodb.org/?query=39129at8782	TIP41-like protein
39143at8782	Complete	scaffold89	2931368	2902216	-	370.7	204	https://v10-1.orthodb.org/?query=39143at8782	epithelial-stromal interaction protein 1
39168at8782	Complete	scaffold80	1133344	1130346	-	371.4	199	https://v10-1.orthodb.org/?query=39168at8782	Fibronectin type III
39171at8782	Complete	scaffold486	323248	325297	+	342.8	172	https://v10-1.orthodb.org/?query=39171at8782	Rho GDP-dissociation inhibitor 1
39174at8782	Complete	scaffold27	4274097	4268035	-	418.3	197	https://v10-1.orthodb.org/?query=39174at8782	U2 small nuclear ribonucleoprotein A'
39177at8782	Complete	scaffold7354	2854	683	-	398.5	206	https://v10-1.orthodb.org/?query=39177at8782	GOLD domain
39181at8782	Complete	scaffold1	11669727	11659948	-	233.8	111	https://v10-1.orthodb.org/?query=39181at8782	tetratricopeptide repeat protein 33
39184at8782	Missing
39189at8782	Complete	scaffold167	579152	576553	-	445.0	239	https://v10-1.orthodb.org/?query=39189at8782	potassium channel regulatory protein
39196at8782	Complete	scaffold89	257033	257681	+	287.4	189	https://v10-1.orthodb.org/?query=39196at8782	leucine rich adaptor protein 1
39203at8782	Complete	scaffold44	1072302	1083802	+	421.0	221	https://v10-1.orthodb.org/?query=39203at8782	AP-1 complex-associated regulatory protein
39217at8782	Complete	scaffold140	1801195	1787903	-	265.2	108	https://v10-1.orthodb.org/?query=39217at8782	Pancreatic trypsin inhibitor Kunitz domain
39218at8782	Complete	scaffold68	3068461	3056295	-	276.7	184	https://v10-1.orthodb.org/?query=39218at8782	YhhN-like
39222at8782	Complete	scaffold1	4092905	4091231	-	418.6	186	https://v10-1.orthodb.org/?query=39222at8782	Low density lipoprotein receptor class A domain containing 4
39234at8782	Complete	scaffold7360	606	2171	+	322.8	160	https://v10-1.orthodb.org/?query=39234at8782	tumor protein p63-regulated gene 1-like protein
39241at8782	Complete	scaffold826	140958	140115	-	348.0	250	https://v10-1.orthodb.org/?query=39241at8782	UBX domain
39246at8782	Complete	scaffold643	241841	228014	-	442.6	225	https://v10-1.orthodb.org/?query=39246at8782	nuclear apoptosis-inducing factor 1
39247at8782	Complete	scaffold236	1407063	1414393	+	425.1	280	https://v10-1.orthodb.org/?query=39247at8782	RAD51-associated protein 1
39251at8782	Complete	scaffold181	230284	238452	+	404.9	168	https://v10-1.orthodb.org/?query=39251at8782	metalloproteinase inhibitor 3
39254at8782	Complete	scaffold240	182204	182780	+	394.8	172	https://v10-1.orthodb.org/?query=39254at8782	Small GTPase
39264at8782	Complete	scaffold211	21901	21166	-	485.6	222	https://v10-1.orthodb.org/?query=39264at8782	Claudin-12
39272at8782	Complete	scaffold869	70645	69958	-	455.0	221	https://v10-1.orthodb.org/?query=39272at8782	Coiled-coil domain-containing protein 127
39274at8782	Complete	scaffold607	272789	269219	-	291.7	146	https://v10-1.orthodb.org/?query=39274at8782	zinc finger protein 511
39276at8782	Complete	scaffold270	570439	533863	-	327.3	228	https://v10-1.orthodb.org/?query=39276at8782	Translation initiation factor 3, N-terminal
39279at8782	Complete	scaffold34	1937166	1935074	-	419.3	229	https://v10-1.orthodb.org/?query=39279at8782	leucine-rich repeat-containing protein 18
39286at8782	Complete	scaffold60	1153589	1133829	-	485.1	262	https://v10-1.orthodb.org/?query=39286at8782	CD20-like family
39297at8782	Complete	scaffold279	594020	590866	-	307.7	146	https://v10-1.orthodb.org/?query=39297at8782	replication protein A 32 kDa subunit
39313at8782	Complete	scaffold123	863270	947932	+	438.4	195	https://v10-1.orthodb.org/?query=39313at8782	CobQ/CobB/MinD/ParA nucleotide binding domain
39325at8782	Complete	scaffold136	979601	955027	-	452.2	189	https://v10-1.orthodb.org/?query=39325at8782	DOMON domain
39327at8782	Complete	scaffold123	322068	320752	-	303.8	169	https://v10-1.orthodb.org/?query=39327at8782	Methyltransferase type 11
39337at8782	Complete	scaffold102	3487597	3501361	+	359.8	165	https://v10-1.orthodb.org/?query=39337at8782	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase
39357at8782	Complete	scaffold369	476636	506026	+	520.6	244	https://v10-1.orthodb.org/?query=39357at8782	transcription elongation factor A protein 2
39366at8782	Complete	scaffold457	747576	751886	+	341.8	217	https://v10-1.orthodb.org/?query=39366at8782	immunoglobulin-binding protein 1
39381at8782	Complete	scaffold9	4542955	4533174	-	457.0	194	https://v10-1.orthodb.org/?query=39381at8782	Potentiating neddylation domain
39396at8782	Complete	scaffold1	4064465	4068697	+	375.3	190	https://v10-1.orthodb.org/?query=39396at8782	protein FAM210A
39404at8782	Complete	scaffold272	109517	107674	-	333.1	192	https://v10-1.orthodb.org/?query=39404at8782	MHC class II-associated invariant chain/CLIP, MHC II-interacting
39406at8782	Complete	scaffold591	248057	234750	-	468.0	223	https://v10-1.orthodb.org/?query=39406at8782	Ribosomal protein L7Ae/L30e/S12e/Gadd45
39412at8782	Fragmented	scaffold636	155881	168603	+	215.3	106	https://v10-1.orthodb.org/?query=39412at8782	polycomb group RING finger protein 6
39420at8782	Complete	scaffold8	4365083	4359796	-	448.3	204	https://v10-1.orthodb.org/?query=39420at8782	Protein FRG1
39424at8782	Complete	scaffold347	298758	301525	+	451.6	196	https://v10-1.orthodb.org/?query=39424at8782	MOB kinase activator 3A
39437at8782	Complete	scaffold39	1151806	1154181	+	338.2	175	https://v10-1.orthodb.org/?query=39437at8782	Ribosomal RNA-processing protein 7, C-terminal domain
39445at8782	Complete	scaffold697	46025	38606	-	617.1	285	https://v10-1.orthodb.org/?query=39445at8782	patatin-like phospholipase domain-containing protein 1
39457at8782	Complete	scaffold89	671092	664978	-	486.9	202	https://v10-1.orthodb.org/?query=39457at8782	MOB kinase activator 3C
39460at8782	Complete	scaffold613	165889	164849	-	409.7	187	https://v10-1.orthodb.org/?query=39460at8782	Ribosomal protein S2
39497at8782	Complete	scaffold806	181530	180564	-	401.9	233	https://v10-1.orthodb.org/?query=39497at8782	Nucleotide-sugar transporter
